"website","hotelStars","city","state","postalCode","description","location/lat","location/lng","categoryName","title","address","hotelDescription","phone","imageUrl","url","imagesCount"
,,"Ujjain","Madhya Pradesh","456001",,"23.1793021","75.7753098","Fine dining restaurant","Pune Vibes Restaurant & Cafe","no 1, 12\1, Ambaprasad Tiwari Marg, Anand Ganj, Suraj Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 83809 79915","https://lh3.googleusercontent.com/p/AF1QipMrK0U8W_tUVmPCbddcFDQz0VaIlBY0t8rkC6Ru=w408-h439-k-no","https://www.google.com/maps/search/?api=1&query=Pune%20Vibes%20Restaurant%20%26%20Cafe&query_place_id=ChIJa9mj2p91YzkRcjFXLiSyRuc","7"
"https://www.facebook.com/share/Dm2SttBa5ESSrYHN/?mibextid=qi2Omg",,"Ujjain","Madhya Pradesh","456001",,"23.1788231","75.7721626","Mughlai restaurant","Angara Restaurant","19 hari fatak near begam bag bridge near bridge, main road, bagam bag colony, Ujjain, Madhya Pradesh 456001, India",,"+91 98260 44653","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPXUCoC_MIjyIW8I-105pUpCxqUlRUgviDTB2N3UKJckjagjXxy5wyhe1Vd3welA5W4pAAXv-Ajkglm7V5vQ656dbULlMaFJEg_Em27ICo2FikZnUb9yAsXvLDLXOxVQQuttla=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Angara%20Restaurant&query_place_id=ChIJixsT0Gd1YzkR5O_kUtubOpA","306"
,,"Ujjain","Madhya Pradesh","456001",,"23.1818447","75.7694501","Chinese restaurant","Shree Ji Restaurant","5QJ9+PQP, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0oPmO2na2W-Yj0UpP7U-YCmrFpHg6omLUPPtYrni5TymNhRmUwy7ubszJCv7wVIMrxzKc-LC0SywtzYp2mZTt1Q8T4tcsEqw-J9ySWNR88cbvj8B1T-7UH9ArCx_9CK-hBTk3=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ji%20Restaurant&query_place_id=ChIJJSI5ggl1YzkR65e-pfEcFx4","792"
"https://www.instagram.com/the_mansarovar",,"Ujjain","Madhya Pradesh","456001",,"23.175442","75.7671559","Restaurant","The Mansarovar Hotel & Restaurant","mahakal lok, Parking, 42, Bhagat Singh Marg, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 92026 99123","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyo9MTXyk2wHayPOBkgLncfCoN9EN16LajKteIY1RMyY1Tb8kSVMog_7OGXnxp4kduwwTc1EmgbSrg6_tWpSFM4Wj2fzMEsKNs56OX01qNSMdHzm4uiDVxlQrXP5Euaxan9V4JUQ=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=The%20Mansarovar%20Hotel%20%26%20Restaurant&query_place_id=ChIJrUhyIPF1YzkRV19d-8SoJ6o","42"
,,"Ujjain","Madhya Pradesh","456001",,"23.1855904","75.7668633","Restaurant","Agarwal Restaurant","Kaharwadi Mahakal Parking ke Saamne Aishwary Mahal Ke Pass, Ujjain, Madhya Pradesh 456001, India",,"+91 93408 92473","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noB8OTAUzfVJoKKSUr9pf2Bcu28pHw2NaUzGGhmDIVR185-4nlQXn4I3Tp_yol-UKca75UQfA_Xn3Imc0x8bh4nkT5a-xcdpjdoLkYJtynkfwpzPV17iYA_ZHokvQzSh-orI34o=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Agarwal%20Restaurant&query_place_id=ChIJHYSukN51YzkR5yxOYNC6rKM","12"
,,"Ujjain","Madhya Pradesh","456006",,"23.1852534","75.7677021","Punjabi restaurant","Anand bhojanalay and restaurant","4, Ramghat Marg, Harsiddhi Gate, Ujjain, Madhya Pradesh 456006, India",,"+91 62654 64247","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5qKQYB-BYhWb83gwX03R6i2MoWSjtu3sb6ivO7PlUY1peVWpzeOIA1uCYqdIBgdg-Fb_EnHi9sFBwf-dpZ4dpqdMj5-D1bqguP9NlYHWxJsF4hOAkxQNmWutT6ykHf-K-XqJ-=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Anand%20bhojanalay%20and%20restaurant&query_place_id=ChIJe-pY7DZ0YzkRRjrm4yIvKRg","11"
,,"Ujjain","Madhya Pradesh","456001",,"23.1808659","75.769244","Hindu temple","Bharat Mata Temple, Ujjain","5QJ9+8MX, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 1800 11 1363","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noIjXHbktZxdTvFNBetR-g_JOviZFoVY5nj0bTvu352QZts0_dHrf1dlU5_6EnslLW9ZUWUsRmujn5ozgNjUS6mwAhfU_gGK8EKt77EQ1HH2f519duLKesNBLIBYq2Aq0LdajS-=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Bharat%20Mata%20Temple%2C%20Ujjain&query_place_id=ChIJbQKRxLB1YzkR-18hJirTZgA","6173"
,,"Ujjain","Madhya Pradesh","456001",,"23.1844199","75.7647973","Hindu temple","Deep Malika, Harsiddhi Mandir","Harsiddhi Mata Mandir, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 88276 76093","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcg1V_pgQIFsekjA7CJ1fziOHxuuISyMzUfZji9byoBgrlNEI6ZH7z-IKIjiHzJF6Qa5Z1Um1nz2kjar_du_NNd2hLiPQSeGSC2IiuPFsVwxJoxgMz2y186FC1P68V7FDLyoByUg=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Deep%20Malika%2C%20Harsiddhi%20Mandir&query_place_id=ChIJQ9yHriR0YzkRlQEvrCFnTO8","1954"
,,"Ujjain","Madhya Pradesh",,,"23.1836891","75.7674389","Hindu temple","Shree Bada Ganesh Mandir","5QM8+FXG, inside Mahakal Mandir, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHTKq9LB3zWf_0MBiouPCCBwnPZXSdeRKG9QJHJnbdphKW3CDa7ior0ydLxbkHPOa_M0-PI3QuKDscY_kG_pnqzrlqd1wPquohSxRDR4LNnCVPgCsSKK_9mhfXZkyEvFIQP2_6=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Bada%20Ganesh%20Mandir&query_place_id=ChIJYyHRZTZ0YzkRta9Ptvw_OG0","1653"
,,"Ujjain","Madhya Pradesh","456006",,"23.180231","75.7629472","Hindu temple","Shree Ram Mandir","Hanuman Gadhi, Ramghat Marg, Jabsinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 734 258 5110","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbBMsKNARmgVmDls1rZ4yND7y9h7afcXHQ2eTlEFX6tFoSbg7KTwPEl3t8WVw3g09FziHd-OKLN-9Sty1C3AETYo0q9AwMf9n0am1MSOwYbmU6ymP1Jomj0jkNPjZESH8hWPXv=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ram%20Mandir&query_place_id=ChIJlYUCFTR0YzkRwSY0P1QceqQ","54"
,,"Ujjain","Madhya Pradesh","456001",,"23.1752703","75.7760257","Hindu temple","Hanuman Naka Mandir Ujjain","5QGF+GPG, 1 gada puliya road, Bhagat Singh Marg, Ambar Colony, Suraj Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 96855 14442","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWJaQZlXJ8iU8aMRw_tQ4nDlSR5xMvjHL8ZHSnWYbg4nSs5mlRMCx_vW4dl4JwvKqEZpt0WTGVXg7k1z96sHwyZyTUWmJ5dyJmLA-_AFluL3FookovBiMKiV93p1D5j957L4AB=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Hanuman%20Naka%20Mandir%20Ujjain&query_place_id=ChIJuy237EV0YzkREuob6DxDGfg","24"
,,"Ujjain","Madhya Pradesh",,,"23.1828408","75.7684992","Hindu temple","Shree Navagraha Mandir","5QM9+49Q, inside Mahankal Mandir, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 96170 62170","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6UNMt6kLHjHaL7ihiUnasvZ2qmDfqE5mb5mJ1DeaF739AaeZszLQaIsNHLsWxPxL70OuVM4Ae8UMQIEF6tmcE5vAl8KRaYfK2c4EiiV7bamXfkBYvhy9doSGH9hZcZOF-p5yw=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Navagraha%20Mandir&query_place_id=ChIJtZEBSDZ0YzkRrb7uIcwfMW0","108"
,,"Ujjain","Madhya Pradesh","456006",,"23.1750477","75.7795418","Hindu temple","Prachin Hanuman Mandir Neelganga Ujjain","5QGH+2R7, Neelganga Rd, Prem Nagar, Sindhi Colony, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqKiOrUy-VeeXztl8emgKkAx1PKa94_A5b2HWWciz6qDb4KJSAO1DltRHrLD9UP_uOIw9bIRFLa_LWCbiEyNjimp85XXdoF0TnVqlSw0CJ0aM6AT1KRk02cBz_KAXN0qxMIcVsxXQ=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Prachin%20Hanuman%20Mandir%20Neelganga%20Ujjain&query_place_id=ChIJU6UYv0N0YzkREB6aHi7e6Jk","57"
,,"Ujjain","Madhya Pradesh","456010",,"23.1572122","75.7620182","Hindu temple","Shree Ashtvinayak Mandir","5Q46+VRJ Gram Sanwara Khedi, Simhastha Bypass Road, Ujjain, Madhya Pradesh 456010, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSmomCdIU7erk-ZwA0zCKxR-uYhvufAXqiOrJcDPQ3u_xrWw-cccEHYnkAOXdyMbf1AFs2XB38oV4BZm_eJSC3_0CuxgqHCUdknBSuqnGau5T0da0TrYXeH6IqiuGnQifwcY0xkzFR8fKo=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ashtvinayak%20Mandir&query_place_id=ChIJ4dJAPgB1YzkRTa9t1K2H6XY","590"
,,"Ujjain","Madhya Pradesh",,,"23.1830576","75.7683016","Hindu temple","Nagchandreshwar Mandir","mahakaaleshwar jyotirling, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRlXcgPMoeeaEk6X0o48c7GTfYfU6m12FhcKqs8L2U5OOww-iwxBSowDqtbc-dlcfYLyAKS95jBHJ_4Mk2zxWpl5KOThi3htk_hCSl-uRBnRqKDfqjhgCiA1vvMj5bQmsbeWu4=w408-h272-k-no","https://www.google.com/maps/search/?api=1&query=Nagchandreshwar%20Mandir&query_place_id=ChIJ____ODZ0YzkRux9G3SOsWXU","788"
,,"Ujjain","Madhya Pradesh","456001",,"23.171692","75.764921","Hindu temple","Shree ShaniShakti Peeth Mandir","Yantra Mahal Chauraha, Lalpool Marg, Gaughat, Ujjain, Madhya Pradesh 456001, India",,"+91 98275 27695","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDmGZAzympvD5tCOgrbY2yuaBvS5zMXrOJDk-Y67OSMyYjG5qTNHMVNGGwJGs3H59T0FdgUQ_7-WR2mWs0WYCEtwkRIG8YMG74lEGhrY0-Q6lltdsuoNTHtll0mEYUTZqipiPNfQ=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20ShaniShakti%20Peeth%20Mandir&query_place_id=ChIJDYOzx010YzkRSslIIaZAJuY","87"
,,"Ujjain","Madhya Pradesh",,,"23.1829525","75.7682617","Hindu temple","Mahakal Mahadev Mandir","Mahakal Lok Corridor Rd, Bagambag Colony, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrLlFpexKyuk7LE0Dittd4fZZOqRKjhmm8KL7bcppwhQq0xCKH4MAmURd88rpGuySNA9_8Hj0FBQzA-ygvh1_mJwTq1d6lRLNt-I21o7mMmOcJ3QWcHoGif2NyOn1iLWQxrlaYmo9Fye_T=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Mahakal%20Mahadev%20Mandir&query_place_id=ChIJOUQbJgB1YzkRTVujTA_vWMM","10082"
,,"Ujjain","Madhya Pradesh",,,"23.181864","75.7693907","Hindu temple","Mahakaleshwar Mandir Gate No.1","5QJ9+PP, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruroS7xMhzkcul6njSnB2HXdO61Akkxm5SW44WtPavZpgX7m5HSK1KYJmD_3wPqtj_scO1mdt9nSkK_h8sQUgKhlufaQC0OjWAvBcUqTZT8uqOa646mvwY3XoJkozsDhOb4VbcG6X519ad=w408-h488-k-no","https://www.google.com/maps/search/?api=1&query=Mahakaleshwar%20Mandir%20Gate%20No.1&query_place_id=ChIJNab4NQB1YzkRUj7qkkle_ZE","1406"
"https://youtube.com/@akhandparamdham7011?si=UlYvpSlarKEUbMF-",,"Ujjain","Madhya Pradesh","456006",,"23.1802445","75.7642044","Hindu temple","Aakhand Ashram Trust Char Dham Mandir","Char dham mandir, marg, Ganesh Colony, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 94066 25824","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq88UOfkSuRIc5iUcHoBhpgaUIPAGhMSfjKBTKVSXm4vWqf86kYcWNvyWmPujjFWzi08EDSYn2SDtX_JiH73dFzAhlTX7eYosVUbK2toSy5439oOldr0w0y26WBt4bx6Q4_AdYG=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Aakhand%20Ashram%20Trust%20Char%20Dham%20Mandir&query_place_id=ChIJC8EHyzV0YzkRgorhaj0jaoo","516"
,,"Ujjain","Madhya Pradesh","456010",,"23.170925","75.7817997","Hindu temple","Shiv Mandir","328/8, Shastri Nagar, Ujjain, Madhya Pradesh 456010, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8r55aXpxCqokmBDUdO_Ic2yImNIN9bGSrAIEQEfYHF9tJrKffOBaUNN583imw9ITmo6zNg5TZ4SS9byDTjT0DIzx3BEXfpVOwR9KRGxbz9tF3Qla8n9ybi_FPk1CcyPNmHoA4=w408-h791-k-no","https://www.google.com/maps/search/?api=1&query=Shiv%20Mandir&query_place_id=ChIJIXdfM110YzkRFjhp48sGg6w","19"
,,"Ujjain","Madhya Pradesh","456006",,"23.1870368","75.7709161","Hindu temple","Mangal mandir अन्नपूर्णेश्वर महादेव","5QPC+R97, Patni Bazar, Kamri Marg, Ujjain, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P9B2hArNqCFg3vgyRXYsjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.75244&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Mangal%20mandir%20%E0%A4%85%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5&query_place_id=ChIJfSPcCQl1YzkRSeNimRr0K6I","2"
,,"Ujjain","Madhya Pradesh","456001",,"23.1838418","75.7694588","Hindu temple","Shree Ram Mandir","1, Mahakal Marg, Opp. Mahakal Mandir, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 99937 36918","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqorW0R2lE_pJkV5Y54HRYLXYuji25I0C1PNEoo_k5LEYsTPRzii262oSMpY-mPsC93jkr6vfhXH1pd0QmwVkSt852KGhUSytiNkAKxfB-f9DJBZIk0wkI_eJ1SKKpg78jyIrEb7Q=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ram%20Mandir&query_place_id=ChIJayDDNzZ0YzkRIPcCx3eLXy4","10"
,,"Ujjain","Madhya Pradesh",,,"23.1855903","75.7650893","Hindu temple","Shree Ram Mandir, Patidar Samaj","Hanuman Gadi, Yogipura, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofpp1o9s3XH15V2OccEOvyNDrhAV0PIyrGYO6S786GGrT1GRM1W-30bU759VRHjiXJFuH8NiQpJlLbRCLSLP3bbHzig7ECkzwfQGrXBTWYMnbbLBD_m1x7LgeqtxT5QwY6HM-n=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ram%20Mandir%2C%20Patidar%20Samaj&query_place_id=ChIJ2--iKDV1YzkRPuv7i8CC8rs","161"
,,"Ujjain","Madhya Pradesh","456001",,"23.1756945","75.769202","Hindu temple","Shri Hanuman Mandir","5QG9+7MG, Bagambag Colony, Ujjain, Madhya Pradesh 456001, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOHkta0lDRsPxWtGPeFugcuOgXi0ZUeAyKg09ZNJkeK5o8_pMg7ATeMgUif6cIc3BEqHPVpqu4XW916LTeAzc72PVZ8cz31DcetpCyG75wscx123L-OLeTRzyY87ZcCTwlHCM=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shri%20Hanuman%20Mandir&query_place_id=ChIJu4vihMJ1YzkR-9jIJPr3jOo","3"
,,"Ujjain","Madhya Pradesh",,,"23.1725399","75.7798604","Hindu temple","Shiv Bhairav Mandir","5QFH+2W9, Neeganga Kwelu Karkhana Chauraha, Ujjain, Madhya Pradesh, India",,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGjV3a7NOHwuG31f5ikWyfZA5BfuA_5yhTTi7zj-OpJcb-9JdA8qWl5ueNIa48FaLpwEZ4B_iiPamSSMghQkUV2muKKmWAoElqrknUIGZnRRNo_Is45GpFdDBY-2JR_6IjPyUEBb-VxjkcfXFANusAuBf0Vdp7lD7T3Fm9jF6cfBS9LlouaRhzB3r2TmyWMAabCrDU=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shiv%20Bhairav%20Mandir&query_place_id=ChIJBWYMF0N0YzkRF5Vdce-bc0s","10"
,,,"Madhya Pradesh","456006",,"23.1624116","75.7444936","Hindu temple","Shyam Dham Ashram Shiv Mandir","5P6V+XQ9, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCcUvjI9GhfNsbBmTLxzesRjaISK01ZB-USdZYg15yb-WuvjX7MgKwkeVuAUmZFVULORWs1gBjqsguWsUQhtUqqzE0OU2Pck28Ilk6L3W18ZFxmPIOOOTyMJgxc2qe57kFBIY_=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shyam%20Dham%20Ashram%20Shiv%20Mandir&query_place_id=ChIJQ2-UIqR1YzkRMvnCq-zMCf8","84"
"http://www.vkdhotel.com/","3-star hotel","Ujjain, Jiwankhedi","Madhya Pradesh","456001","Relaxed hotel offering a bar, a restaurant & event space, plus parking, breakfast & Wi-Fi.","23.157703","75.780999","Hotel","Vikramaditya","81/1, chouraha, near, Ring Road, Ujjain, Madhya Pradesh 456001, India","Set 4 km from the Vikramaditya Singhasan Battisi statue, this laid-back hotel on a major thoroughfare is 3 km from both the Mahakaleshwar Jyotirlinga temple and Ujjain Junction railway station.
 Casual rooms offer Wi-Fi, TVs and safes, as well as minifridges, and tea and coffeemaking facilities. Upgraded rooms add whirlpool baths and/or kitchenettes. Suites feature separate living areas. Room service is available.
 Amenities include a relaxed bar and event space, plus an international restaurant with a terrace. Breakfast and parking are also available.","+91 88188 85454","https://lh3.googleusercontent.com/p/AF1QipMxpm9v6IsyC6r9cyJtMOZCRvaxQL48HgP_SjOM=w408-h272-k-no","https://www.google.com/maps/search/?api=1&query=Vikramaditya&query_place_id=ChIJVw26C_V0YzkR0c8z5qJ15Mk","741"
"http://www.hotelujjainpride.com/",,"Ujjain","Madhya Pradesh","456010",,"23.1594334","75.7881954","Hotel","Hotel Ujjain Pride","BUS STAND, A28/15, in front of NANAKHEDA, Ved Nagar, Rishi Nagar, Ujjain, Madhya Pradesh 456010, India",,"+91 94254 31305","https://lh3.googleusercontent.com/p/AF1QipNSkj0rpC0jrdPMItNBQKbwRL9erjEDsg1GnQ2B=w408-h708-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Ujjain%20Pride&query_place_id=ChIJYTimgAd1YzkRm7HXGN-ksA0","131"
,,"Ujjain, Sikandari","Madhya Pradesh","456001",,"23.1474824","75.7881264","Hotel","HOTEL CRYSTAL INN UJJAIN","Bus Stand, 4, Kirti Nagar, Ujjain - Indore Rd, near Nanakheda, near Lal Gate, Ujjain, Madhya Pradesh 456001, India",,"+91 87708 88074","https://lh3.googleusercontent.com/p/AF1QipMv5lazEjERr3KLNbuO6FhaUf2c2y-zb5-DnVzV=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=HOTEL%20CRYSTAL%20INN%20UJJAIN&query_place_id=ChIJRaKxEpJ0YzkR-sGhf1673Ag","155"
"http://www.hotelembassy.co.in/",,"Ujjain, Sawara Khedi","Madhya Pradesh","456001","Straightforward hotel offering simply furnished rooms with air conditioning & Wi-Fi.","23.163292","75.7779042","Hotel","HOTEL EMBASSY","Indore Rd, near INDRALAYA HIGHLANDS, Shivalay Twp, Ujjain, Sawara Khedi, Madhya Pradesh 456001, India","Set 2 km from the River Shipra, this straightforward hotel along Highway 27 is 3 km from Mahakaleshwar Jyotirlinga, a Hindu temple, and 5 km from the Bhartrihari caves.
 Simply furnished rooms provide air conditioning, flat-screen TVs and Wi-Fi, as well as en suite wet rooms. Some have compact sitting/dining areas. Family rooms sleep 3 guests.
 There's a back-up generator.","+91 91712 55255","https://lh3.googleusercontent.com/p/AF1QipP9MtAUIlpcYyb3Nwzx8j7w-Ve1wAXf8r7gUWsR=w408-h271-k-no","https://www.google.com/maps/search/?api=1&query=HOTEL%20EMBASSY&query_place_id=ChIJ2xUQbud1YzkRV2bw6hoOkGc","143"
,,"Ujjain","Madhya Pradesh","456001",,"23.1822997","75.7713976","Hotel","Hotel Shivam Palace","Street No. 7, 29/2, Mahakal Marg, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 734 255 8889","https://cdn.worldota.net/t/1024x768/content/c7/bf/c7bf19f4b7e3e187b8a6ff4b17b3098717a40fad.JPEG","https://www.google.com/maps/search/?api=1&query=Hotel%20Shivam%20Palace&query_place_id=ChIJ9X_H3jd0YzkRksbWhn00znc","89"
"https://mittalresorts.in/","3-star hotel","Ujjain, Sawara Khedi","Madhya Pradesh","456010","Relaxed rooms & suites in a straightforward hotel offering a gym, 3 restaurants & an outdoor pool.","23.1587616","75.7787334","Hotel","Hotel Mittal Paradise","Ring Road, near CHL Hospital, Nanakheda, Rishi Nagar, Ujjain, Sawara Khedi, Madhya Pradesh 456010, India","Along the Kshipra River, this straightforward hotel is 4 km from Mahakaleshwar Jyotirlinga, an ancient Hindu temple, and less than a kilometer from state highway MP27.
 Relaxed rooms feature flat-screen TVs, and tea and coffeemaking facilities. Some suites have 2-bedrooms, sofas and/or dining areas. An upgraded suite adds a minifridge, a living room and 24/7 butler service.
 Secured parking is complimentary. Other amenities include 3 restaurants, an outdoor pool, a gym and a spa treatment room. There's also meeting and event space.","+91 77230 23544","https://images.trvl-media.com/lodging/17000000/16270000/16264100/16264059/3a232b36_z.jpg","https://www.google.com/maps/search/?api=1&query=Hotel%20Mittal%20Paradise&query_place_id=ChIJaaaC_fV0YzkRBQORO2WEKeM","2829"
,"1-star hotel","Ujjain","Madhya Pradesh","456001",,"23.1834912","75.7713109","Hotel","HOTEL RISHI KUTI","181, Mahakal Marg, Near ICICI Atm, Kot Mohalla, Mahakal Chauraha, Ujjain, Madhya Pradesh 456001, India",,"+91 94259 46639","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/2b/e3/31/hotel-rishi-kuti.jpg?w=2100&h=1200&s=1","https://www.google.com/maps/search/?api=1&query=HOTEL%20RISHI%20KUTI&query_place_id=ChIJlc-XjTd0YzkR3ulvoN34bxQ","115"
"http://hotelsatyamujjain.com/","3-star hotel","Ujjain","Madhya Pradesh","456006","Straightforward rooms in an unpretentious hotel offering a vegetarian restaurant & parking.","23.1833882","75.7695937","Hotel","Hotel Satyam","125, Mahakal Marg, adjoining Mahakaleshwar Temple, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India","On a bustling street lined with restaurants and shops, this unassuming hotel is a 7-minute walk from Mahakaleshwar temple, a kilometre from Ujjain Junction railway station and 3 km from Bhartrihavi Caves.
 Straightforward rooms provide en suite bathrooms with bucket baths, as well as TVs and air conditioning. Family rooms sleep up to 6 adults.
 There's a laid-back vegetarian restaurant. Other amenities include Wi-Fi and parking.","+91 94259 17376","https://lh3.googleusercontent.com/p/AF1QipNnc4waBaKGDUuOCTMCGdzf5A2a-dqeC-LTNWkr=w408-h408-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Satyam&query_place_id=ChIJacWQeuV1YzkRa8MQtK7IBLM","130"
"https://www.oyorooms.com/hotels-in-Ujjain/?utm_source=Google_gmb_so&utm_medium=Organic&utm_campaign=UJJ159","2-star hotel","Ujjain","Madhya Pradesh","456010","Warm, functional rooms in a basic property for Indian nationals only, offering a restaurant.","23.1680767","75.7894582","Hotel","Hotel Suryodaya Mahakal Sindhi Colony","Plot No.61, Mahakal Sindhi Colony, Subhash Nagar, Ujjain, Madhya Pradesh 456010, India",,,"https://cdn.worldota.net/t/1024x768/content/33/00/3300b0196275739e0af22195f94a474a1dcc8387.jpeg","https://www.google.com/maps/search/?api=1&query=Hotel%20Suryodaya%20Mahakal%20Sindhi%20Colony&query_place_id=ChIJQ1npnGZ0YzkRa2aTZyKx25c","274"
"https://hotelmahakaldwarujjainmp.com/",,"Ujjain","Madhya Pradesh","456001","Low-key budget hotel featuring down-to-earth rooms, some with a/c, as well as Wi-Fi.","23.1755754","75.7700913","Hotel","Hotel Mahakal Dwar, Ujjain, Madhya Pradesh","होटल महाकाल द्वार, mahakal lok, Hotel Mahakal Dwar, Bhagat Singh Marg, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India","On a street lined with shops, this low-key budget hotel is a 13-minute walk from both the Jantar Mantar observatory and Ujjain Junction railway station. Mahakaleshwar Jyotirlinga temple is 2 km away.
 Down-to-earth rooms feature TVs and en suite wet rooms, as well as ceiling fans. Family rooms sleep up to 5 people. Upgraded rooms add air conditioning. Room service is offered 24/7.
 Wi-Fi is available.","+91 93031 55008","https://lh3.googleusercontent.com/p/AF1QipMjT232BDzCmu7-T1iET3187kAVqf-Z4ERkEKDc=w408-h507-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Mahakal%20Dwar%2C%20Ujjain%2C%20Madhya%20Pradesh&query_place_id=ChIJRR9Tltx1YzkR61okkjJrFbw","295"
